p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000166341005322	0.0010861089171	GO:0018130	b	4	heterocycle biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Gata3	3193	3166
0.000171769265166	0.00107603917093	GO:0021772	b	3	olfactory bulb development	13813; 15902	Eomes; Id2	31	31
0.000183155603563	0.00107603917093	GO:0001825	b	3	blastocyst formation	12591; 13813	Eomes; Cdx2	32	32
0.000183155603563	0.00107603917093	GO:0021988	b	3	olfactory lobe development	13813; 15902	Eomes; Id2	32	32
0.000183986095135	0.00113458092	GO:0044271	b	4	cellular nitrogen compound biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Gata3	3240	3210
0.000210584381172	0.00123025612159	GO:1901362	b	4	organic cyclic compound biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Gata3	3298	3270
0.000211053861901	0.00115935188751	GO:0048731	b	3	system development	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691	Cebpa; Krt8; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3298	3271
0.000222003552927	0.00115935188751	GO:0021700	b	3	developmental maturation	12606; 14462; 15902	Cebpa; Id2; Gata3	194	194
0.000254082219044	0.00218510708378	GO:0045321	b	2	leukocyte activation	13813; 14462; 15902; 18826	Eomes; Lcp1; Id2; Gata3	534	528
0.000287996084507	0.00159837826901	GO:0016070	b	4	RNA metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3450	3414
0.00030808849818	0.00152422730679	GO:0006139	b	3	nucleobase-containing compound metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Mbnl3; Gata3	4612	4568
0.000334357455247	0.00176731797773	GO:0048864	b	4	stem cell development	12591; 13132; 13813	Eomes; Dab2; Cdx2	224	223
0.000365942643533	0.00262258894532	GO:0044767	b	2	single-organism developmental process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691	Cebpa; Krt8; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3554	3529
0.000380297407511	0.00184840756528	GO:0003281	b	4	ventricular septum development	14462; 15902	Id2; Gata3	46	46
0.000383003369383	0.00184840756528	GO:0048523	b	4	negative regulation of cellular process	171170; 12591; 12606; 13132; 13813; 14462; 15902	Cebpa; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	2601	2582
0.000383349359915	0.00171628967133	GO:0046483	b	3	heterocycle metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Mbnl3; Gata3	4737	4692
0.000385033442434	0.00171628967133	GO:0045165	b	3	cell fate commitment	13813; 14462; 15902	Eomes; Id2; Gata3	234	234
0.000401684816695	0.00171628967133	GO:0006725	b	3	cellular aromatic compound metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Mbnl3; Gata3	4764	4719
0.000424844118823	0.00196490404955	GO:0030098	b	4	lymphocyte differentiation	13813; 14462; 15902	Eomes; Id2; Gata3	243	242
0.00042977393629	0.0017564673918	GO:0001775	b	3	cell activation	13813; 14462; 15902; 18826	Eomes; Lcp1; Id2; Gata3	612	606
0.000473122900986	0.00185306469553	GO:0034641	b	3	cellular nitrogen compound metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Mbnl3; Gata3	4863	4815
0.000510033869123	0.0022645503789	GO:2000026	b	4	regulation of multicellular organismal development	171170; 13132; 13813; 14462; 15902	Eomes; Dab2; Mbnl3; Id2; Gata3	1180	1172
0.000517144538114	0.00186088846008	GO:0051239	b	3	regulation of multicellular organismal process	171170; 12606; 13132; 13813; 14462; 15902	Cebpa; Id2; Eomes; Dab2; Mbnl3; Gata3	1879	1867
0.000523913380505	0.00186088846008	GO:0010035	b	3	response to inorganic substance	12606; 15902; 16691	Cebpa; Krt8; Id2	262	260
0.000534510515128	0.00186088846008	GO:1901360	b	3	organic cyclic compound metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Mbnl3; Gata3	4935	4888
0.000541744175634	0.00541744175634	GO:0032403	m	3	protein complex binding	12606; 13132; 16691	Dab2; Cebpa; Krt8	265	263
0.000604795284712	0.00256546358943	GO:0007492	b	4	endoderm development	13132; 13813	Eomes; Dab2	59	58
0.000643741498483	0.00256546358943	GO:0060255	b	4	regulation of macromolecule metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3845	3818
0.000647143968504	0.00256546358943	GO:0051101	b	4	regulation of DNA binding	14462; 15902	Id2; Gata3	61	60
0.000654646229476	0.00402139826678	GO:0048856	b	2	anatomical structure development	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691	Cebpa; Krt8; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3858	3827
0.000670663712892	0.00256702317693	GO:0048863	b	4	stem cell differentiation	12591; 13132; 13813	Eomes; Dab2; Cdx2	284	283
0.000712318236265	0.00239135407889	GO:0070887	b	3	cellular response to chemical stimulus	12606; 13132; 14462; 15902; 16691	Dab2; Cebpa; Krt8; Id2; Gata3	1268	1260
0.000736041624818	0.00269039056672	GO:0051100	b	4	negative regulation of binding	13132; 15902	Dab2; Id2	64	64
0.000759138882106	0.00246065706614	GO:0003279	b	3	cardiac septum development	14462; 15902	Id2; Gata3	65	65
0.000772254370882	0.00415086724349	GO:0006807	b	2	nitrogen compound metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Mbnl3; Gata3	5165	5116
0.000773888603033	0.00269039056672	GO:0080090	b	4	regulation of primary metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3945	3918
0.000819921017912	0.00269039056672	GO:0031323	b	4	regulation of cellular metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3980	3950
0.000828802222313	0.00269039056672	GO:0090304	b	4	nucleic acid metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	3996	3956
0.000833547955866	0.00269039056672	GO:0042110	b	4	T cell activation	13813; 14462; 18826	Eomes; Lcp1; Gata3	307	305
0.000848321349868	0.00269039056672	GO:0010467	b	4	gene expression	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	4013	3969
0.000887836265041	0.00278188696379	GO:0048519	b	3	negative regulation of biological process	171170; 12591; 12606; 13132; 13813; 14462; 15902	Cebpa; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	2974	2952
0.000956426756176	0.00290013274453	GO:0001824	b	3	blastocyst development	12591; 13813	Eomes; Cdx2	73	73
0.000956426756176	0.00294898249821	GO:0071241	b	4	cellular response to inorganic substance	12606; 15902	Cebpa; Id2	73	73
0.000956426756176	0.00444253362343	GO:0016363	c	4	nuclear matrix	12606; 16691	Cebpa; Krt8	75	73
0.0010144734939	0.00444253362343	GO:0005634	c	4	nucleus	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691; 195733	Cebpa; Krt8; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	5342	5293
0.00103611843195	0.00310835529584	GO:0032609	b	4	interferon-gamma production	13813; 14462	Eomes; Gata3	78	76
0.00110302085496	0.0031779460277	GO:0042692	b	4	muscle cell differentiation	171170; 13813; 16691	Eomes; Mbnl3; Krt8	336	336
0.00115060177915	0.0031779460277	GO:0072358	b	4	cardiovascular system development	12591; 13813; 14462; 15902	Eomes; Cdx2; Id2; Gata3	791	787
0.00115060177915	0.0031779460277	GO:0072359	b	4	circulatory system development	12591; 13813; 14462; 15902	Eomes; Cdx2; Id2; Gata3	791	787
0.00117383592014	0.0031779460277	GO:0009889	b	4	regulation of biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Gata3	3114	3088
0.00128218258148	0.00511894926869	GO:0000989	m	2	transcription factor binding transcription factor activity	12591; 13813; 14462	Eomes; Cdx2; Gata3	357	354
0.00128698944489	0.0033396570509	GO:0000902	b	4	cell morphogenesis	13132; 13813; 14462; 16691	Eomes; Dab2; Krt8; Gata3	814	811
0.00129374101972	0.0033396570509	GO:0001656	b	4	metanephros development	14462; 15902	Id2; Gata3	85	85
0.00145263543975	0.00426711660426	GO:0009888	b	3	tissue development	171170; 13132; 13813; 14462; 15902	Eomes; Dab2; Mbnl3; Id2; Gata3	1481	1473
0.00148084454114	0.00444253362343	GO:0034399	c	4	nuclear periphery	12606; 16691	Cebpa; Krt8	93	91
0.00149029812167	0.00375961571602	GO:0034097	b	4	response to cytokine stimulus	12606; 14462; 16691	Cebpa; Krt8; Gata3	373	373
0.00161999659149	0.00399599159235	GO:0032880	b	4	regulation of protein localization	13132; 14462; 18826	Dab2; Lcp1; Gata3	385	384
0.00168013815126	0.00471375231496	GO:0034101	b	3	erythrocyte homeostasis	14462; 15902	Id2; Gata3	100	97
0.00170497424158	0.00471375231496	GO:0019222	b	3	regulation of metabolic process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	4416	4383
0.0017063164229	0.00511894926869	GO:0003700	m	2	sequence-specific DNA binding transcription factor activity	12591; 12606; 13813; 14462	Eomes; Cebpa; Cdx2; Gata3	883	875
0.00180198201265	0.00483960883397	GO:0032989	b	3	cellular component morphogenesis	13132; 13813; 14462; 16691	Eomes; Dab2; Krt8; Gata3	892	888
0.00181973321549	0.00439109536781	GO:0003231	b	4	cardiac ventricle development	14462; 15902	Id2; Gata3	101	101
0.00184738657249	0.00836099845376	GO:0048646	b	2	anatomical structure formation involved in morphogenesis	12591; 13813; 14462; 16691	Eomes; Cdx2; Krt8; Gata3	898	894
0.00198174076814	0.00504425178373	GO:0007507	b	3	heart development	13813; 14462; 15902	Eomes; Id2; Gata3	413	412
0.00200175966457	0.00472756005887	GO:0016197	b	4	endosomal transport	12591; 13132	Dab2; Cdx2	107	106
0.00202592798364	0.00504425178373	GO:0044249	b	3	cellular biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Gata3	4535	4493
0.0020391656147	0.00504425178373	GO:0007163	b	3	establishment or maintenance of cell polarity	12591; 14462	Cdx2; Gata3	107	107
0.00211497523065	0.00836099845376	GO:0019827	b	2	stem cell maintenance	12591; 13813	Eomes; Cdx2	109	109
0.00211497523065	0.0050976326072	GO:0003206	b	3	cardiac chamber morphogenesis	14462; 15902	Id2; Gata3	109	109
0.00225850874446	0.00530749554949	GO:1901576	b	3	organic substance biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Gata3	4604	4564
0.00243146274266	0.00836099845376	GO:0002262	b	2	myeloid cell homeostasis	14462; 15902	Id2; Gata3	120	117
0.00245199631872	0.00836099845376	GO:0044707	b	2	single-multicellular organism process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691; 195733	Cebpa; Krt8; Grhl1; Cdx2; Id2; Eomes; Dab2; Mbnl3; Gata3	5957	5917
0.00252774371858	0.00836099845376	GO:0009058	b	2	biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 192113; 195733	Cebpa; Grhl1; Cdx2; Id2; Atp12a; Eomes; Dab2; Gata3	4681	4639
0.00278031413403	0.00853953626881	GO:0002252	b	2	immune effector process	13813; 14462; 18826	Eomes; Lcp1; Gata3	474	464
0.00285666312997	0.00654942278578	GO:0003205	b	3	cardiac chamber development	14462; 15902	Id2; Gata3	127	127
0.00292344820483	0.00676047397368	GO:0071310	b	4	cellular response to organic substance	12606; 13132; 14462; 16691	Dab2; Cebpa; Krt8; Gata3	1019	1013
0.00300696229771	0.00672986799963	GO:0061061	b	3	muscle structure development	171170; 13813; 16691	Eomes; Mbnl3; Krt8	478	477
0.0030814882744	0.00698051425426	GO:0090287	b	4	regulation of cellular response to growth factor stimulus	13132; 14462	Dab2; Gata3	133	132
0.00315199325137	0.00699742501804	GO:1901566	b	4	organonitrogen compound biosynthetic process	12606; 14462; 192113	Cebpa; Gata3; Atp12a	490	485
0.00345801616906	0.00752627048561	GO:0001649	b	4	osteoblast differentiation	12606; 15902	Cebpa; Id2	141	140
0.00366410105531	0.00782144648346	GO:0009893	b	4	positive regulation of metabolic process	12606; 13132; 13813; 14462; 15902	Eomes; Dab2; Cebpa; Id2; Gata3	1817	1812
0.0037374150456	0.00747483009121	GO:0005515	m	2	protein binding	12591; 12606; 13132; 13813; 14462; 15902; 16691; 18826; 192113	Cebpa; Cdx2; Id2; Atp12a; Eomes; Dab2; Lcp1; Krt8; Gata3	6297	6246
0.00375514973993	0.00786455888929	GO:0034645	b	4	cellular macromolecule biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Gata3	3771	3739
0.00396734562544	0.00809133150473	GO:0048522	b	4	positive regulation of cellular process	12591; 12606; 13132; 13813; 14462; 15902	Cebpa; Cdx2; Id2; Eomes; Dab2; Gata3	2753	2738
0.00400921831315	0.00809133150473	GO:0030278	b	4	regulation of ossification	12606; 15902	Cebpa; Id2	153	151
0.00408201033948	0.00892346446305	GO:0050794	b	3	regulation of cellular process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691; 18826; 195733	Cebpa; Krt8; Grhl1; Cdx2; Id2; Eomes; Dab2; Lcp1; Mbnl3; Gata3	7898	7850
0.00423343884321	0.00839128056421	GO:0009059	b	4	macromolecule biosynthetic process	12591; 12606; 13132; 13813; 14462; 15902; 195733	Cebpa; Grhl1; Cdx2; Id2; Eomes; Dab2; Gata3	3847	3815
0.00426739255976	0.00911670228676	GO:0048598	b	3	embryonic morphogenesis	13813; 14462; 15902	Eomes; Id2; Gata3	542	540
0.00459875010865	0.00895546073789	GO:0060485	b	4	mesenchyme development	13132; 13813	Eomes; Dab2	163	162
0.00484239947703	0.00726359921554	GO:0003677	m	4	DNA binding	12591; 12606; 13813; 14462; 195733	Eomes; Cebpa; Cdx2; Gata3; Grhl1	1950	1931
0.00499364732781	0.00955680781702	GO:0055001	b	4	muscle cell development	171170; 16691	Mbnl3; Krt8	169	169
0.00522613952049	0.0109168247761	GO:0048839	b	3	inner ear development	12606; 14462	Cebpa; Gata3	174	173
0.00534424102346	0.0109208403523	GO:0021537	b	3	telencephalon development	13813; 15902	Eomes; Id2	176	175
0.00540375440057	0.0101663853977	GO:0010038	b	4	response to metal ion	12606; 15902	Cebpa; Id2	177	176
0.00595319069558	0.0110134027868	GO:1902105	b	4	regulation of leukocyte differentiation	14462; 15902	Id2; Gata3	185	185
0.00646231390004	0.0117592925066	GO:0003007	b	4	heart morphogenesis	14462; 15902	Id2; Gata3	194	193
0.00672413565086	0.0120082230984	GO:0048872	b	4	homeostasis of number of cells	14462; 15902	Id2; Gata3	200	197
0.00682752268099	0.0120082230984	GO:0060341	b	4	regulation of cellular localization	13132; 14462; 18826	Dab2; Lcp1; Gata3	641	639
0.00692366016482	0.0120082230984	GO:0043583	b	4	ear development	12606; 14462	Cebpa; Gata3	201	200
0.00733079006856	0.0146615801371	GO:0001822	b	3	kidney development	14462; 15902	Id2; Gata3	206	206
0.00755348859847	0.0216533339823	GO:0050789	b	2	regulation of biological process	171170; 12591; 12606; 13132; 13813; 14462; 15902; 16691; 18826; 195733	Cebpa; Krt8; Grhl1; Cdx2; Id2; Eomes; Dab2; Lcp1; Mbnl3; Gata3	8483	8424
0.00820747627294	0.0160729743678	GO:0006996	b	3	organelle organization	12606; 13132; 14462; 16691; 18826	Dab2; Cebpa; Krt8; Gata3; Lcp1	2205	2182
0.00859187523902	0.0164823729075	GO:0048518	b	3	positive regulation of biological process	12591; 12606; 13132; 13813; 14462; 15902	Cebpa; Cdx2; Id2; Eomes; Dab2; Gata3	3210	3187
0.00871401700261	0.0782806227219	GO:0043234	c	2	protein complex	12591; 12606; 13132; 15902; 16691; 18826	Cebpa; Cdx2; Id2; Dab2; Lcp1; Krt8	3230	3196
0.00983805702845	0.0168003743101	GO:0040017	b	4	positive regulation of locomotion	13132; 14462	Dab2; Gata3	241	240
