p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
7.46707124506e-07	5.78698021492e-06	GO:0009888	b	3	tissue development	99377; 71950; 14175; 16598; 16600; 17702; 18590; 18999; 20674	Pdgfa; Nanog; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	1481	1473
7.74390154285e-07	3.98810929457e-06	GO:0045595	b	4	regulation of cell differentiation	99377; 71950; 14175; 16600; 17702; 18999; 20674; 26380	Nanog; Esrrb; Sall4; Klf4; Pou5f1; Sox2; Msx2; Fgf4	1051	1047
1.10544209582e-06	5.42193027949e-06	GO:0016070	b	4	RNA metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18999; 20668; 20674; 22286; 26380	Utf1; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	3450	3414
1.57607356113e-06	7.37888985436e-06	GO:0042060	b	4	wound healing	15378; 17702; 18590; 18613; 14268	Pdgfa; Msx2; Hnf4a; Fn1; Pecam1	251	251
1.82121672672e-06	8.15588360227e-06	GO:0001706	b	4	endoderm formation	71950; 18999; 20674	Sox2; Pou5f1; Nanog	29	29
2.15685914466e-06	1.54298384964e-05	GO:0044249	b	3	cellular biosynthetic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4535	4493
2.46830538954e-06	1.05931439634e-05	GO:0060795	b	4	cell fate commitment involved in formation of primary germ layer	71950; 18999; 20674	Sox2; Pou5f1; Nanog	32	32
2.60974716415e-06	1.56799813246e-05	GO:1901576	b	3	organic substance biosynthetic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4604	4564
2.63766701323e-06	1.56799813246e-05	GO:0006139	b	3	nucleobase-containing compound metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4612	4568
2.83051294362e-06	1.56799813246e-05	GO:0048519	b	3	negative regulation of biological process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20674; 26380	Pdgfa; Nanog; Esrrb; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	2974	2952
2.86623314536e-06	1.56799813246e-05	GO:1901700	b	3	response to oxygen-containing compound	71950; 15378; 16598; 16600; 17702; 18999; 20674	Nanog; Hnf4a; Klf4; Pou5f1; Klf2; Sox2; Msx2	848	844
3.18070298653e-06	1.5108339186e-05	GO:0009058	b	2	biosynthetic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4681	4639
3.65031602905e-06	1.88599661501e-05	GO:0046483	b	3	heterocycle metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4737	4692
3.91303725771e-06	1.91532876298e-05	GO:0006725	b	3	cellular aromatic compound metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4764	4719
4.992473525e-06	2.32150018913e-05	GO:0034641	b	3	cellular nitrogen compound metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4863	4815
5.13736639633e-06	2.11659495529e-05	GO:0007369	b	4	gastrulation	71950; 15378; 18999; 20674	Sox2; Hnf4a; Nanog; Pou5f1	141	141
5.41669890214e-06	2.43751450596e-05	GO:0003712	m	3	transcription cofactor activity	71950; 17702; 18999; 22286; 26380	Utf1; Pou5f1; Msx2; Nanog; Esrrb	326	323
5.91838208792e-06	2.34458982714e-05	GO:0010467	b	4	gene expression	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18999; 20668; 20674; 22286; 26380	Utf1; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4013	3969
5.9872233645e-06	2.65148463285e-05	GO:1901360	b	3	organic cyclic compound metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	4935	4888
6.55399011423e-06	2.77055036647e-05	GO:0044260	b	3	cellular macromolecule metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Nanog; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	6047	5994
8.47798723126e-06	3.23419512896e-05	GO:0048523	b	4	negative regulation of cellular process	99377; 71950; 14175; 15378; 16600; 17702; 18590; 18999; 20674; 26380	Pdgfa; Nanog; Esrrb; Hnf4a; Sall4; Klf4; Pou5f1; Sox2; Msx2; Fgf4	2601	2582
9.84730486361e-06	3.62240143197e-05	GO:0042127	b	4	regulation of cell proliferation	71950; 14175; 15378; 16600; 17702; 18590; 20674	Pdgfa; Nanog; Hnf4a; Klf4; Sox2; Msx2; Fgf4	1021	1017
1.03641721985e-05	4.37598381713e-05	GO:0006807	b	2	nitrogen compound metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	5165	5116
1.33779749649e-05	5.40935509452e-05	GO:0009611	b	3	response to wounding	15378; 17702; 18590; 18613; 14268; 20674	Pdgfa; Fn1; Pecam1; Hnf4a; Sox2; Msx2	693	685
1.44068448605e-05	5.474601047e-05	GO:0044237	b	2	cellular metabolic process	99377; 71950; 269378; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Ahcy; Nanog; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	7751	7682
1.51495114606e-05	5.38068855324e-05	GO:0007492	b	4	endoderm development	71950; 18999; 20674	Sox2; Pou5f1; Nanog	59	58
2.04093310253e-05	7.90861577232e-05	GO:0010033	b	3	response to organic substance	71950; 14175; 15378; 16598; 16600; 17702; 18999; 20674	Nanog; Hnf4a; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	1626	1620
2.18764667444e-05	7.55732487533e-05	GO:0048869	b	2	cellular developmental process	99377; 71950; 14175; 16598; 16600; 17702; 18999; 14268; 20674; 26380	Nanog; Fn1; Esrrb; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	2884	2865
3.02998999461e-05	0.000112715627799	GO:0001824	b	3	blastocyst development	99377; 18999; 26380	Sall4; Pou5f1; Esrrb	73	73
3.0414669837e-05	0.000104423699774	GO:0060363	b	4	cranial suture morphogenesis	14175; 17702	Msx2; Fgf4	10	10
3.20731491147e-05	0.000114723187218	GO:0043170	b	3	macromolecule metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Nanog; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	6826	6767
3.52619781041e-05	0.000121457924581	GO:0035295	b	3	tube development	99377; 16598; 17702; 18590; 20674	Sox2; Sall4; Msx2; Klf2; Pdgfa	476	476
3.84319149256e-05	0.000127648860289	GO:0007548	b	3	sex differentiation	71950; 15378; 20674; 22286	Sox2; Hnf4a; Utf1; Nanog	237	235
4.05208309867e-05	0.000134633728762	GO:0060429	b	4	epithelium development	99377; 16598; 16600; 17702; 18590; 20674	Pdgfa; Sall4; Klf4; Klf2; Sox2; Msx2	833	833
4.37617007496e-05	0.000140857974288	GO:0033993	b	4	response to lipid	71950; 16600; 17702; 18999; 20674	Sox2; Pou5f1; Msx2; Klf4; Nanog	502	498
4.45297990089e-05	0.000133691765253	GO:0001704	b	3	formation of primary germ layer	71950; 18999; 20674	Sox2; Pou5f1; Nanog	83	83
4.45297990089e-05	0.000133691765253	GO:0001708	b	3	cell fate specification	71950; 18999; 20674	Sox2; Pou5f1; Nanog	83	83
4.45639217511e-05	0.000133691765253	GO:0097094	b	3	craniofacial suture morphogenesis	14175; 17702	Msx2; Fgf4	12	12
5.1263572362e-05	0.000160004483433	GO:0051302	b	4	regulation of cell division	14175; 18590; 18999	Pdgfa; Fgf4; Pou5f1	87	87
5.40637275222e-05	0.000171015596718	GO:0050789	b	2	regulation of biological process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 14268; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Nanog; Fn1; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	8483	8424
5.48348529281e-05	0.000164504558784	GO:0003676	m	3	nucleic acid binding	99377; 71950; 15378; 16598; 16600; 17702; 18999; 20668; 20674; 26380	Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2	3224	3173
5.85053357194e-05	0.000171015596718	GO:0044707	b	2	single-multicellular organism process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 14268; 20674; 22286; 26380	Utf1; Pdgfa; Nanog; Fn1; Esrrb; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	5957	5917
6.75983099689e-05	0.000204783115494	GO:0009892	b	4	negative regulation of metabolic process	99377; 71950; 16600; 17702; 18590; 18999; 20674	Pdgfa; Nanog; Sall4; Klf4; Pou5f1; Sox2; Msx2	1382	1368
0.000102516255549	0.000297937867688	GO:0030154	b	3	cell differentiation	99377; 71950; 14175; 16598; 16600; 17702; 18999; 20674; 26380	Nanog; Esrrb; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	2687	2670
0.000103000098122	0.000303114574472	GO:0023019	b	4	signal transduction involved in regulation of gene expression	15378; 17702	Msx2; Hnf4a	18	18
0.000115060641652	0.000324261808291	GO:0001832	b	3	blastocyst growth	99377; 26380	Sall4; Esrrb	19	19
0.000134614404567	0.000673072022836	GO:0005634	c	4	nucleus	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18999; 20668; 20674; 22286; 26380	Utf1; Nanog; Esrrb; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	5342	5293
0.000135196674022	0.000946376718155	GO:0005667	c	3	transcription factor complex	99377; 17702; 18999; 20674	Sox2; Sall4; Msx2; Pou5f1	327	325
0.000140219738536	0.000383542225996	GO:0072089	b	3	stem cell proliferation	14175; 18590; 20674	Sox2; Pdgfa; Fgf4	122	122
0.00014713582997	0.00042097195797	GO:0035113	b	4	embryonic appendage morphogenesis	99377; 14175; 17702	Sall4; Msx2; Fgf4	125	124
0.000155201570253	0.000412392743815	GO:0001829	b	3	trophectodermal cell differentiation	18999; 26380	Pou5f1; Esrrb	22	22
0.00020126065381	0.000519923355675	GO:0048333	b	3	mesodermal cell differentiation	71950; 18999	Pou5f1; Nanog	25	25
0.000217053534813	0.000545566992908	GO:0050794	b	3	regulation of cellular process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Nanog; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	7898	7850
0.00023354126337	0.000571561512985	GO:0035107	b	3	appendage morphogenesis	99377; 14175; 17702	Sall4; Msx2; Fgf4	147	145
0.00023354126337	0.000650128381814	GO:0035108	b	4	limb morphogenesis	99377; 14175; 17702	Sall4; Msx2; Fgf4	147	145
0.000289585792358	0.000786018579258	GO:0044238	b	2	primary metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Nanog; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	8100	8030
0.000295085031125	0.000703664304991	GO:0048736	b	3	appendage development	99377; 14175; 17702	Sall4; Msx2; Fgf4	159	157
0.000295085031125	0.000799835742261	GO:0060173	b	4	limb development	99377; 14175; 17702	Sall4; Msx2; Fgf4	159	157
0.000331597277165	0.000770963669409	GO:0001825	b	3	blastocyst formation	18999; 26380	Pou5f1; Esrrb	32	32
0.000332092499136	0.000877064805411	GO:0002009	b	4	morphogenesis of an epithelium	99377; 17702; 18590; 20674	Sox2; Sall4; Msx2; Pdgfa	411	411
0.000385639998272	0.000874744386324	GO:0030324	b	3	lung development	16598; 18590; 20674	Sox2; Pdgfa; Klf2	172	172
0.000394270393906	0.000998818331228	GO:0003006	b	2	developmental process involved in reproduction	71950; 15378; 20674; 22286	Sox2; Hnf4a; Utf1; Nanog	434	430
0.000398915901158	0.000883313781134	GO:0030323	b	3	respiratory tube development	16598; 18590; 20674	Sox2; Pdgfa; Klf2	174	174
0.000422569023932	0.000913928354086	GO:0009887	b	3	organ morphogenesis	14175; 16600; 17702; 18590; 20674	Sox2; Klf4; Msx2; Fgf4; Pdgfa	811	807
0.000448866487065	0.00106605790678	GO:0071704	b	2	organic substance metabolic process	99377; 71950; 14175; 15378; 16598; 16600; 17702; 18590; 18613; 18999; 20668; 20674; 22286; 26380	Utf1; Pdgfa; Esrrb; Nanog; Pecam1; Sox13; Hnf4a; Sall4; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	8386	8313
0.00049244951991	0.00110076951509	GO:0042221	b	2	response to chemical stimulus	71950; 14175; 15378; 16598; 16600; 17702; 18590; 18999; 20674	Pdgfa; Nanog; Hnf4a; Klf4; Pou5f1; Klf2; Sox2; Msx2; Fgf4	3275	3259
