p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.27844070607e-05	0.000559317808907	GO:0010467	b	4	gene expression	310; 841; 1111; 1618; 2661; 200424; 4212; 4800; 135935; 5931; 5997; 7042; 7323; 7884; 9210; 9232; 10017; 10200; 10605; 10628; 10927; 80336; 148327; 346171; 84327; 317649; 55802; 253314; 91646; 26298; 29883	TGFB2; SLBP; NOBOX; UBE2D3; DCP1A; NFYA; PAIP1; BMP15; TXNIP; TDRD12; GDF9; BCL2L10; PABPC1L; MEIS2; MPHOSPH6; RGS2; PTTG1; SPIN1; CHEK1; ZBED3; ANXA7; TET3; EHF; EIF4E3; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; EIF4E1B; DAZL	5205	5188
2.99586067508e-05	0.00104855123628	GO:0051321	b	4	meiotic cell cycle	132243; 1618; 494551; 9232; 10927; 91646	H1FOO; WEE2; TDRD12; SPIN1; PTTG1; DAZL	201	201
3.83036110309e-05	0.00513268387814	GO:0034248	b	5	regulation of cellular amide metabolic process	669; 1618; 5997; 10605; 317649; 253314; 29883	EIF4E3; BPGM; PAIP1; RGS2; EIF4E1B; CNOT7; DAZL	312	311
4.94575196042e-05	0.00225856006193	GO:0001556	b	3	oocyte maturation	1618; 494551; 80336	WEE2; PABPC1L; DAZL	24	24
7.11244740562e-05	0.00207446382664	GO:0060255	b	4	regulation of macromolecule metabolic process	310; 669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10605; 10628; 148327; 346171; 84327; 317649; 55905; 253314; 91646; 26298; 29883	TGFB2; NOBOX; BPGM; UBE2D3; NFYA; CASP8; BMP15; TXNIP; TDRD12; GDF9; BCL2L10; MEIS2; NSF; RNF114; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; ANXA7; TET3; EIF4E3; EHF; WEE2; H1FOO; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	5636	5619
0.000103484614369	0.00354434804213	GO:0019222	b	3	regulation of metabolic process	310; 669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10605; 10628; 148327; 346171; 84327; 317649; 55905; 253314; 91646; 26298; 27430; 26575; 29883; 64786	TGFB2; NOBOX; BPGM; UBE2D3; NFYA; CASP8; BMP15; TXNIP; TDRD12; GDF9; BCL2L10; MEIS2; NSF; RNF114; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; ANXA7; MAT2B; TET3; EIF4E3; EHF; WEE2; RGS17; H1FOO; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL; TBC1D15	6646	6628
0.000122646352867	0.00100161188174	GO:0022602	b	2	ovulation cycle process	2661; 135935; 7042; 9210	GDF9; BMP15; NOBOX; TGFB2	85	85
0.000131501790118	0.00643103595428	GO:0043045	b	5	DNA methylation involved in embryo development	200424; 346171	TET3; ZFP57	6	6
0.000140310233234	0.00350775583086	GO:0006306	b	4	DNA methylation	132243; 200424; 346171; 91646	TDRD12; H1FOO; TET3; ZFP57	88	88
0.000143978416887	0.00643103595428	GO:0010468	b	5	regulation of gene expression	310; 1111; 132243; 1618; 2661; 200424; 4212; 4800; 135935; 5931; 5997; 7042; 7323; 9210; 9232; 10605; 10628; 84327; 148327; 346171; 317649; 253314; 91646; 26298; 29883	TGFB2; NOBOX; UBE2D3; NFYA; BMP15; TXNIP; TDRD12; GDF9; MEIS2; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; ANXA7; TET3; EIF4E3; EHF; H1FOO; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	4138	4128
0.000172566064399	0.00377488265874	GO:0051302	b	4	regulation of cell division	1111; 1618; 494551; 7042; 9232; 10628	TGFB2; PTTG1; TXNIP; WEE2; CHEK1; DAZL	276	276
0.000244525134194	0.00586860322066	GO:0008494	m	3	translation activator activity	1618; 10605	PAIP1; DAZL	8	8
0.000247870953594	0.00173509667515	GO:0042698	b	2	ovulation cycle	2661; 135935; 7042; 9210	GDF9; BMP15; NOBOX; TGFB2	102	102
0.000280040148338	0.00716912823789	GO:0044260	b	3	cellular macromolecule metabolic process	669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 7884; 9210; 9232; 10017; 10200; 10605; 10628; 10927; 11080; 80336; 148327; 346171; 84327; 317649; 55802; 55905; 253314; 83732; 91445; 91646; 26298; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; PAIP1; BMP15; TXNIP; TDRD12; DNAJB4; GDF9; BCL2L10; PABPC1L; MEIS2; NSF; MPHOSPH6; RNF114; RGS2; PTTG1; SPIN1; CHEK1; ZBED3; TET3; EIF4E3; EHF; WEE2; H1FOO; RIOK1; RNF185; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; EIF4E1B; DAZL	8270	8234
0.000313976419178	0.00716912823789	GO:0009612	b	3	response to mechanical stimulus	841; 1111; 4212; 10628; 27039	TXNIP; PKD2L2; MEIS2; CASP8; CHEK1	198	198
0.000373120951347	0.0073025100478	GO:0007049	b	3	cell cycle	1111; 132243; 1618; 494551; 5997; 7042; 7884; 9232; 10628; 10927; 54766; 55839; 23582; 91646	CENPN; H1FOO; SLBP; CCNDBP1; TGFB2; TDRD12; BTG4; RGS2; PTTG1; TXNIP; WEE2; CHEK1; SPIN1; DAZL	1700	1697
0.000426914445971	0.00640371668956	GO:0005160	m	5	transforming growth factor beta receptor binding	2661; 7042; 9210	GDF9; TGFB2; BMP15	49	49
0.000469529951289	0.00714943292117	GO:0005829	c	4	cytosol	310; 669; 841; 1111; 3945; 4905; 5997; 7323; 7884; 9232; 10017; 10605; 10628; 11080; 84327; 317649; 55802; 55839; 27430; 29883	DCP1A; EIF4E3; SLBP; ANXA7; BPGM; BCL2L10; CENPN; UBE2D3; CASP8; PAIP1; MAT2B; ZBED3; NSF; RGS2; TXNIP; PTTG1; DNAJB4; CNOT7; LDHB; CHEK1	3132	3125
0.000490086794275	0.0123528203747	GO:0006304	b	5	DNA modification	132243; 200424; 346171; 91646	TDRD12; H1FOO; TET3; ZFP57	122	122
0.000498009537095	0.00852841332275	GO:0007281	b	3	germ cell development	1618; 2661; 494551; 135935; 80336	WEE2; GDF9; NOBOX; PABPC1L; DAZL	220	219
0.000571954633693	0.00714943292117	GO:0005845	c	4	mRNA cap binding complex	317649; 253314	EIF4E3; EIF4E1B	12	12
0.000586132283212	0.0123528203747	GO:0010604	b	5	positive regulation of macromolecule metabolic process	841; 1111; 1618; 2661; 200424; 4212; 4800; 135935; 4905; 7042; 9210; 10017; 10605; 84327; 148327; 55905; 26298; 29883	EHF; GDF9; ZBED3; NOBOX; TET3; CREB3L4; MEIS2; CASP8; PAIP1; RNF114; NFYA; NSF; BMP15; BCL2L10; CHEK1; CNOT7; TGFB2; DAZL	2691	2686
0.00060438715439	0.0110953682662	GO:0080090	b	4	regulation of primary metabolic process	669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10605; 10628; 148327; 346171; 84327; 317649; 55905; 253314; 26298; 29883	TGFB2; NOBOX; BPGM; UBE2D3; NFYA; CASP8; BMP15; TXNIP; GDF9; BCL2L10; MEIS2; NSF; RNF114; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; TET3; EIF4E3; EHF; WEE2; H1FOO; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	5664	5648
0.0006264250453	0.0123528203747	GO:0007283	b	5	spermatogenesis	1618; 5997; 9232; 10017; 148327; 55905; 91646	BCL2L10; RGS2; RNF114; CREB3L4; TDRD12; PTTG1; DAZL	491	490
0.000634021043785	0.0110953682662	GO:0048232	b	4	male gamete generation	1618; 5997; 9232; 10017; 148327; 55905; 91646	BCL2L10; RGS2; RNF114; CREB3L4; TDRD12; PTTG1; DAZL	492	491
0.000674645639593	0.0195647235482	GO:0034518	c	3	RNA cap binding complex	317649; 253314	EIF4E3; EIF4E1B	13	13
0.000711741414652	0.0123528203747	GO:0051246	b	5	regulation of protein metabolic process	841; 1111; 1618; 2661; 494551; 4905; 5997; 7042; 9210; 9232; 10017; 10605; 84327; 317649; 55905; 253314; 29883	GDF9; ZBED3; BMP15; BCL2L10; EIF4E1B; TGFB2; NSF; PAIP1; EIF4E3; RNF114; CASP8; RGS2; PTTG1; WEE2; CHEK1; CNOT7; DAZL	2498	2490
0.000730553098655	0.0106323750422	GO:0043170	b	3	macromolecule metabolic process	310; 669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 7884; 9210; 9232; 10017; 10200; 10605; 10628; 10927; 11080; 80336; 148327; 346171; 84327; 317649; 55802; 55905; 253314; 83732; 91445; 91646; 26298; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; PAIP1; BMP15; TXNIP; TDRD12; DNAJB4; GDF9; BCL2L10; PABPC1L; MEIS2; NSF; MPHOSPH6; RNF114; RGS2; PTTG1; SPIN1; CHEK1; ZBED3; ANXA7; TET3; EIF4E3; EHF; WEE2; H1FOO; RIOK1; RNF185; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; EIF4E1B; DAZL	8948	8908
0.000737481813414	0.0123528203747	GO:0060395	b	5	SMAD protein signal transduction	2661; 7042; 9210	GDF9; TGFB2; BMP15	59	59
0.000776085769504	0.0106323750422	GO:0034641	b	3	cellular nitrogen compound metabolic process	669; 1111; 132243; 1618; 2661; 200424; 3945; 4212; 4800; 135935; 5931; 5997; 7323; 7884; 9210; 9232; 10200; 10605; 10628; 10927; 80336; 148327; 346171; 84327; 317649; 55802; 253314; 91646; 26298; 27430; 29883	SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; BMP15; TXNIP; TDRD12; GDF9; PABPC1L; MEIS2; MPHOSPH6; RGS2; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; MAT2B; TET3; EIF4E3; EHF; H1FOO; CNOT7; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	6351	6329
0.000781336173164	0.0124303482094	GO:0009893	b	4	positive regulation of metabolic process	841; 1111; 1618; 2661; 200424; 4212; 4800; 135935; 4905; 5997; 7042; 9210; 10017; 10605; 148327; 84327; 55905; 26298; 26575; 29883; 64786	EHF; GDF9; ZBED3; NOBOX; RGS17; CNOT7; TET3; CREB3L4; MEIS2; CASP8; PAIP1; RNF114; NFYA; TBC1D15; NSF; RGS2; BCL2L10; CHEK1; BMP15; TGFB2; DAZL	3510	3504
0.000816115673455	0.00499870849991	GO:0006807	b	2	nitrogen compound metabolic process	669; 1111; 132243; 1618; 2661; 200424; 3945; 4212; 4800; 135935; 5931; 5997; 7042; 7323; 9210; 9232; 10200; 10605; 10628; 10927; 7884; 80336; 148327; 346171; 84327; 317649; 55802; 253314; 91646; 26298; 27430; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; BMP15; TXNIP; TDRD12; GDF9; PABPC1L; MEIS2; MPHOSPH6; RGS2; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; MAT2B; TET3; EIF4E3; EHF; H1FOO; CNOT7; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	6676	6654
0.000922827270025	0.00502428180347	GO:0044237	b	2	cellular metabolic process	310; 669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 3945; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10200; 10605; 10628; 10927; 11080; 7884; 80336; 148327; 346171; 84327; 80339; 317649; 55802; 55905; 253314; 83732; 91445; 91646; 26298; 27430; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; PAIP1; BMP15; TXNIP; TDRD12; DNAJB4; GDF9; BCL2L10; PABPC1L; MEIS2; NSF; MPHOSPH6; PNPLA3; RNF114; RGS2; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; ANXA7; MAT2B; TET3; EIF4E3; EHF; WEE2; H1FOO; RIOK1; RNF185; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; EIF4E1B; DAZL	10099	10059
0.000968828490269	0.014424779744	GO:0032268	b	5	regulation of cellular protein metabolic process	841; 1111; 1618; 2661; 494551; 5997; 7042; 9210; 9232; 10017; 10605; 84327; 317649; 55905; 253314; 29883	GDF9; ZBED3; BMP15; BCL2L10; EIF4E1B; TGFB2; CASP8; EIF4E3; RNF114; PAIP1; RGS2; PTTG1; WEE2; CHEK1; CNOT7; DAZL	2329	2321
0.00107368223598	0.0156578659414	GO:0031323	b	4	regulation of cellular metabolic process	669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10605; 10628; 148327; 346171; 84327; 317649; 55905; 253314; 26298; 29883	TGFB2; NOBOX; BPGM; UBE2D3; NFYA; CASP8; BMP15; TXNIP; GDF9; BCL2L10; MEIS2; NSF; RNF114; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; TET3; EIF4E3; EHF; WEE2; H1FOO; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	5849	5832
0.0011672814844	0.0090704579479	GO:0090079	m	2	translation regulator activity, nucleic acid binding	1618; 10605	PAIP1; DAZL	17	17
0.00121113586624	0.0090704579479	GO:1901363	m	2	heterocyclic compound binding	310; 1111; 132243; 1618; 494551; 200424; 3945; 4212; 4800; 135935; 4905; 5931; 7323; 10200; 10605; 7884; 80336; 148327; 346171; 84327; 317649; 253314; 83732; 57169; 91646; 26298; 92400; 390110; 29883	SLBP; NOBOX; ACCSL; UBE2D3; NFYA; TDRD12; PABPC1L; MEIS2; NSF; MPHOSPH6; WEE2; RBM18; CNOT7; LDHB; CHEK1; ZBED3; ANXA7; TET3; EIF4E3; EHF; H1FOO; RIOK1; ZNFX1; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	5894	5872
0.00123350212003	0.0153627082222	GO:0022412	b	3	cellular process involved in reproduction in multicellular organism	1618; 2661; 494551; 135935; 80336	WEE2; GDF9; NOBOX; PABPC1L; DAZL	269	268
0.00123384547	0.0165335292979	GO:0031325	b	5	positive regulation of cellular metabolic process	841; 1111; 1618; 2661; 200424; 4212; 4800; 135935; 4905; 7042; 9210; 10017; 10605; 84327; 148327; 55905; 26298; 29883	EHF; GDF9; ZBED3; NOBOX; TET3; CREB3L4; MEIS2; CASP8; PAIP1; RNF114; NFYA; NSF; BMP15; BCL2L10; CHEK1; CNOT7; TGFB2; DAZL	2864	2858
0.00134872043725	0.0165193584641	GO:0007126	b	4	meiotic nuclear division	1618; 494551; 9232; 91646	TDRD12; WEE2; PTTG1; DAZL	160	160
0.00139759409573	0.0170252371661	GO:0010556	b	5	regulation of macromolecule biosynthetic process	1111; 1618; 2661; 200424; 4212; 4800; 135935; 5931; 5997; 7042; 7323; 9210; 9232; 10605; 10628; 84327; 148327; 346171; 317649; 253314; 26298; 29883	TGFB2; NOBOX; UBE2D3; NFYA; BMP15; TXNIP; GDF9; MEIS2; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; TET3; EHF; EIF4E3; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	3934	3926
0.00143490244089	0.0163818028668	GO:0048518	b	3	positive regulation of biological process	841; 1111; 1618; 2661; 200424; 4212; 4800; 135935; 4905; 5997; 7042; 7323; 7781; 9210; 10017; 10605; 10628; 10927; 148327; 84327; 55905; 57228; 91646; 26298; 26575; 29883; 64786	TGFB2; NOBOX; UBE2D3; NFYA; CASP8; BMP15; TXNIP; TDRD12; SLC30A3; GDF9; BCL2L10; MEIS2; NSF; RNF114; RGS2; SPIN1; CHEK1; ZBED3; TET3; EHF; SMAGP; RGS17; CNOT7; PAIP1; CREB3L4; DAZL; TBC1D15	5350	5337
0.00147799796512	0.0165193584641	GO:0051171	b	4	regulation of nitrogen compound metabolic process	669; 1111; 132243; 1618; 2661; 200424; 4212; 4800; 135935; 5931; 5997; 7323; 9210; 9232; 10605; 10628; 148327; 346171; 84327; 317649; 253314; 26298; 29883	NOBOX; BPGM; UBE2D3; NFYA; BMP15; TXNIP; GDF9; MEIS2; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; TET3; EIF4E3; EHF; H1FOO; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	4223	4214
0.00149046220451	0.0165193584641	GO:0006259	b	4	DNA metabolic process	1111; 132243; 200424; 5931; 7323; 7884; 9232; 346171; 91646	H1FOO; SLBP; TET3; RBBP7; UBE2D3; ZFP57; TDRD12; PTTG1; CHEK1	918	915
0.00151034134529	0.0165193584641	GO:1903046	b	4	meiotic cell cycle process	1618; 494551; 9232; 91646	TDRD12; WEE2; PTTG1; DAZL	165	165
0.00151174299132	0.0090704579479	GO:0097159	m	2	organic cyclic compound binding	310; 1111; 132243; 1618; 494551; 200424; 3945; 4212; 4800; 135935; 4905; 5931; 7323; 10200; 10605; 7884; 80336; 148327; 346171; 84327; 317649; 253314; 83732; 57169; 91646; 26298; 92400; 390110; 29883	SLBP; NOBOX; ACCSL; UBE2D3; NFYA; TDRD12; PABPC1L; MEIS2; NSF; MPHOSPH6; WEE2; RBM18; CNOT7; LDHB; CHEK1; ZBED3; ANXA7; TET3; EIF4E3; EHF; H1FOO; RIOK1; ZNFX1; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	5969	5947
0.0016135451915	0.0180179213051	GO:0051783	b	5	regulation of nuclear division	1111; 1618; 494551; 9232	WEE2; DAZL; PTTG1; CHEK1	168	168
0.00168997500597	0.0202797000716	GO:0003676	m	3	nucleic acid binding	310; 132243; 1618; 200424; 4212; 4800; 135935; 5931; 7884; 10200; 10605; 80336; 148327; 346171; 84327; 317649; 253314; 57169; 91646; 26298; 92400; 29883	SLBP; NOBOX; NFYA; TDRD12; PABPC1L; MEIS2; MPHOSPH6; RBM18; CNOT7; DAZL; ZBED3; ANXA7; TET3; EIF4E3; EHF; H1FOO; ZNFX1; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B	3996	3981
0.00176265695708	0.0086370190897	GO:0009628	b	2	response to abiotic stimulus	310; 841; 1111; 4212; 5931; 7042; 7323; 10628; 11080; 27039	TGFB2; ANXA7; RBBP7; MEIS2; CASP8; UBE2D3; PKD2L2; TXNIP; DNAJB4; CHEK1	1134	1130
0.00178596938923	0.0184092229351	GO:0033043	b	5	regulation of organelle organization	841; 1111; 1618; 494551; 5997; 7323; 9232; 84327; 91646; 64786	ZBED3; TBC1D15; UBE2D3; CASP8; RGS2; PTTG1; TDRD12; WEE2; CHEK1; DAZL	1132	1132
0.00178860436013	0.0308230085054	GO:0044390	m	4	ubiquitin-like protein conjugating enzyme binding	55905; 91445	RNF185; RNF114	21	21
0.00188242471413	0.0198378604489	GO:0006725	b	3	cellular aromatic compound metabolic process	669; 1111; 132243; 2661; 200424; 3945; 4212; 4800; 135935; 5931; 7042; 7323; 7884; 9210; 9232; 10200; 10605; 10628; 10927; 80336; 148327; 346171; 84327; 55802; 91646; 26298; 27430; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; BMP15; TXNIP; TDRD12; GDF9; PABPC1L; MEIS2; MPHOSPH6; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; MAT2B; TET3; EHF; H1FOO; CNOT7; RBBP7; PAIP1; ZFP57; CREB3L4	5742	5723
0.00198112108336	0.0189621589407	GO:0051782	b	5	negative regulation of cell division	1111; 9232; 10628	TXNIP; PTTG1; CHEK1	83	83
0.00220402126527	0.00964988528501	GO:0071704	b	2	organic substance metabolic process	310; 669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 3945; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10200; 10605; 10628; 10927; 11080; 7884; 80336; 148327; 346171; 84327; 80339; 317649; 55802; 55905; 253314; 83732; 91445; 91646; 26298; 27430; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; PAIP1; BMP15; TXNIP; TDRD12; DNAJB4; GDF9; BCL2L10; PABPC1L; MEIS2; NSF; MPHOSPH6; PNPLA3; RNF114; RGS2; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; ANXA7; MAT2B; TET3; EIF4E3; EHF; WEE2; H1FOO; RIOK1; RNF185; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; EIF4E1B; DAZL	10441	10397
0.00220413354349	0.0196902596552	GO:0072655	b	5	establishment of protein localization to mitochondrion	841; 7323; 84327; 91646	TDRD12; ZBED3; UBE2D3; CASP8	183	183
0.00228318581521	0.0308230085054	GO:0003723	m	4	RNA binding	310; 1618; 5931; 7884; 10200; 10605; 80336; 317649; 253314; 57169; 92400; 29883	EIF4E3; SLBP; PABPC1L; ANXA7; ZNFX1; RBBP7; PAIP1; MPHOSPH6; EIF4E1B; RBM18; CNOT7; DAZL	1597	1590
0.00236323721266	0.00964988528501	GO:0044238	b	2	primary metabolic process	669; 841; 1111; 132243; 1618; 2661; 494551; 200424; 3945; 4212; 4800; 135935; 4905; 5931; 5997; 7042; 7323; 9210; 9232; 10017; 10200; 10605; 10628; 10927; 11080; 7884; 80336; 148327; 346171; 84327; 80339; 317649; 55802; 55905; 253314; 83732; 91445; 91646; 26298; 27430; 29883	TGFB2; SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; PAIP1; BMP15; TXNIP; TDRD12; DNAJB4; GDF9; BCL2L10; PABPC1L; MEIS2; NSF; MPHOSPH6; PNPLA3; RNF114; RGS2; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; MAT2B; TET3; EIF4E3; EHF; WEE2; H1FOO; RIOK1; RNF185; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; EIF4E1B; DAZL	10104	10063
0.00254429060398	0.0212024216998	GO:0005634	c	4	nucleus	310; 841; 1111; 132243; 1618; 494551; 200424; 4212; 4800; 135935; 5931; 5997; 7323; 7884; 9232; 10017; 10200; 10628; 10927; 11080; 148327; 346171; 55802; 55839; 55905; 23582; 57228; 26298; 27430; 26575; 29883	SLBP; NOBOX; UBE2D3; NFYA; DCP1A; TXNIP; MPHOSPH6; BCL2L10; CCNDBP1; MEIS2; DNAJB4; RNF114; RGS2; PTTG1; SPIN1; CHEK1; CENPN; ANXA7; MAT2B; TET3; EHF; WEE2; SMAGP; RGS17; H1FOO; CNOT7; RBBP7; CASP8; ZFP57; CREB3L4; DAZL	6774	6747
0.00256766146675	0.0251264014961	GO:0006139	b	3	nucleobase-containing compound metabolic process	669; 1111; 132243; 2661; 200424; 3945; 4212; 4800; 135935; 5931; 7323; 7884; 9210; 9232; 10200; 10605; 10628; 10927; 80336; 148327; 346171; 84327; 55802; 91646; 26298; 27430; 29883	SLBP; NOBOX; BPGM; UBE2D3; DCP1A; NFYA; BMP15; TXNIP; TDRD12; GDF9; PABPC1L; MEIS2; MPHOSPH6; PTTG1; SPIN1; LDHB; CHEK1; ZBED3; MAT2B; TET3; EHF; H1FOO; CNOT7; RBBP7; PAIP1; ZFP57; CREB3L4	5553	5534
0.0026129586357	0.00984884408841	GO:0003006	b	2	developmental process involved in reproduction	841; 1618; 2661; 494551; 135935; 9210; 80336	GDF9; NOBOX; PABPC1L; CASP8; BMP15; WEE2; DAZL	629	628
0.00296837906678	0.0286087239363	GO:0044271	b	4	cellular nitrogen compound biosynthetic process	1111; 1618; 2661; 200424; 4212; 4800; 135935; 5931; 5997; 7323; 7884; 9210; 9232; 10605; 10628; 10927; 148327; 346171; 84327; 317649; 253314; 26298; 27430; 29883	SLBP; NOBOX; UBE2D3; NFYA; BMP15; TXNIP; GDF9; MEIS2; RGS2; PTTG1; SPIN1; CHEK1; ZBED3; MAT2B; TET3; EHF; EIF4E3; CNOT7; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	4727	4713
0.00298360298439	0.0286087239363	GO:0009889	b	4	regulation of biosynthetic process	1111; 1618; 2661; 200424; 4212; 4800; 135935; 5931; 5997; 7042; 7323; 9210; 9232; 10605; 10628; 148327; 346171; 84327; 317649; 253314; 26298; 29883	TGFB2; NOBOX; UBE2D3; NFYA; BMP15; TXNIP; GDF9; MEIS2; RGS2; PTTG1; CNOT7; CHEK1; ZBED3; TET3; EHF; EIF4E3; RBBP7; PAIP1; ZFP57; CREB3L4; EIF4E1B; DAZL	4163	4154
